Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Gustavo Sá,0.0,4.286,0.4,0.0,0.73,0.13,0.47,0.0,0.0,1.1800000000000002,8.079,0.26,8.125,3.8890000000000002,4.483,1.07,1.13,15.0,1.0,3.0,Liga Portugal,2.0
Pedro Sá,0.0,6.667,0.15,0.0,0.85,0.46,1.54,0.15,0.08,2.623,7.742,0.331,4.348,5.833,3.596,0.38,1.54,13.0,2.0,3.0,Liga Portugal,2.0
Petr Ševčík,0.0,3.75,0.94,0.0,1.44,0.61,0.5,0.33,0.33,4.7170000000000005,8.469,1.6059999999999999,6.885,4.286,6.186,1.56,0.39,18.0,2.0,3.0,Republica Checa 1. Liga,3.0
Lukáš Kalvach,0.07,6.25,0.82,0.0,1.5,1.43,0.36,0.21,0.21,5.05,7.942,1.1460000000000001,5.085,6.667,5.899,1.57,1.25,28.0,2.0,3.0,Republica Checa 1. Liga,3.0
Srđan Plavšić,0.21,5.439,1.83,0.0,1.46,0.46,0.38,0.42,0.21,2.896,6.763,1.025,4.75,3.3329999999999997,5.259,2.46,0.88,24.0,2.0,3.0,Republica Checa 1. Liga,3.0
Kaan Kairinen,0.07,10.0,0.6,0.0,1.4,0.8,0.47,0.27,0.27,3.8600000000000003,8.325,0.8400000000000001,4.366,6.923,5.119,0.8,1.4,15.0,2.0,3.0,Republica Checa 1. Liga,3.0
Peter Olayinka,0.48,4.444,1.7,0.0,1.0,0.17,0.09,0.13,0.17,1.8829999999999998,6.859,0.743,4.167,4.0,4.641,1.09,0.87,23.0,2.0,3.0,Republica Checa 1. Liga,3.0
Lukáš Sadílek,0.09,6.4,0.82,0.0,1.26,0.76,0.38,0.21,0.12,3.3560000000000003,7.897,0.9119999999999999,4.64,5.333,5.806,0.97,0.91,34.0,2.0,3.0,Republica Checa 1. Liga,3.0
Roman Kvet,0.37,4.0,1.63,0.05600000000000001,0.77,0.53,0.3,0.03,0.07,2.513,7.5329999999999995,0.763,5.325,4.333,4.452,0.87,0.93,30.0,2.0,3.0,Republica Checa 1. Liga,3.0
Marek Matějovský,0.07,4.5,0.57,0.0,0.89,0.54,0.32,0.11,0.32,3.586,7.220999999999999,1.1320000000000001,4.9030000000000005,4.5,5.33,1.96,1.25,28.0,3.0,3.0,Republica Checa 1. Liga,3.0
Marek Havlík,0.03,5.556,1.03,0.0,1.64,1.15,0.3,0.12,0.18,4.018,7.337999999999999,0.958,5.269,4.13,5.67,0.97,0.7,33.0,2.0,3.0,Republica Checa 1. Liga,3.0
Christos Zafeiris,0.07,5.0,1.33,0.0,1.0,0.4,0.4,0.07,0.27,3.687,8.282,1.307,5.8229999999999995,2.308,4.257,1.13,1.2,15.0,1.0,3.0,Republica Checa 1. Liga,3.0
Ondrej Lingr,0.41,4.737,1.52,0.0,0.56,0.37,0.15,0.11,0.15,1.8,7.984,0.796,6.25,2.5,4.726,1.52,0.89,27.0,2.0,3.0,Republica Checa 1. Liga,3.0
Aleš Čermák,0.14,10.0,0.57,0.0,1.0,0.5,0.36,0.0,0.07,2.414,7.544,0.7929999999999999,3.864,5.556,5.733,1.0,0.93,14.0,2.0,3.0,Republica Checa 1. Liga,3.0
Dominik Janošek,0.24,4.0,2.06,0.087,0.52,0.48,0.27,0.03,0.03,3.418,7.305,1.003,5.86,4.848,4.5649999999999995,1.12,0.73,33.0,2.0,3.0,Republica Checa 1. Liga,3.0
Ivan Schranz,0.23,4.615,1.0,0.0,0.82,0.32,0.18,0.14,0.18,2.659,7.7780000000000005,0.7769999999999999,5.0,5.333,4.545,0.59,1.5,22.0,2.0,3.0,Republica Checa 1. Liga,3.0
Modou N'Diaye,0.09,10.0,0.64,0.0,1.36,1.18,0.0,0.09,0.18,2.218,7.581999999999999,0.43600000000000005,5.556,5.333,6.8629999999999995,1.09,1.0,11.0,2.0,3.0,Republica Checa 1. Liga,3.0
Petr Hronek,0.1,5.0,1.15,0.0,1.1,0.15,0.3,0.1,0.15,1.52,6.447,0.465,3.636,4.074,4.485,1.25,1.25,20.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jakub Rada,0.07,6.0,0.71,0.0,0.82,0.54,0.25,0.07,0.04,3.043,7.6290000000000004,0.8789999999999999,5.95,4.167,5.049,0.79,0.93,28.0,3.0,3.0,Republica Checa 1. Liga,3.0
Jakub Považanec,0.14,6.364,1.41,0.0,1.76,0.76,0.66,0.07,0.14,3.9170000000000003,7.2620000000000005,0.79,5.08,4.444,5.625,1.41,1.1,29.0,3.0,3.0,Republica Checa 1. Liga,3.0
Vakhtang Chanturishvili,0.1,3.3329999999999997,1.24,0.0,1.41,1.21,0.24,0.1,0.14,2.793,7.086,0.662,4.308,4.8149999999999995,4.819,0.72,1.03,29.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jakub Hora,0.07,6.25,0.85,0.185,1.15,1.3,0.56,0.04,0.26,5.107,7.31,0.993,4.354,5.789,4.621,0.78,1.33,27.0,3.0,3.0,Republica Checa 1. Liga,3.0
David Doudera,0.17,4.706,1.34,0.0,0.72,0.66,0.14,0.17,0.07,3.393,7.409000000000001,1.0550000000000002,4.286,4.615,5.0,1.07,0.76,29.0,2.0,3.0,Republica Checa 1. Liga,3.0
Lukáš Červ,0.13,6.667,1.13,0.0,1.53,1.47,0.5,0.09,0.03,3.647,7.404000000000001,0.653,4.803,4.773,6.054,2.47,0.91,32.0,1.0,3.0,Republica Checa 1. Liga,3.0
Christian Frydek,0.16,2.0,1.39,0.081,0.45,0.35,0.29,0.19,0.16,2.245,7.3709999999999996,0.619,3.8270000000000004,7.7780000000000005,5.197,1.81,0.84,31.0,1.0,3.0,Republica Checa 1. Liga,3.0
Tomáš Wiesner,0.11,4.118,1.04,0.0,1.39,0.32,0.29,0.07,0.07,2.443,6.915000000000001,0.575,4.375,7.368,6.25,0.71,0.61,28.0,2.0,3.0,Republica Checa 1. Liga,3.0
Robert Hrubý,0.1,5.625,1.41,0.0,0.79,0.76,0.34,0.1,0.24,2.4,7.787000000000001,0.666,6.962000000000001,5.625,4.343,1.21,1.38,29.0,2.0,3.0,Republica Checa 1. Liga,3.0
Marcel Čermák,0.29,5.455,2.07,0.0,0.86,0.29,0.36,0.14,0.07,2.436,7.273000000000001,0.7,3.5479999999999996,3.125,4.0,1.07,1.36,14.0,2.0,3.0,Republica Checa 1. Liga,3.0
Pavel Bucha,0.09,6.667,1.12,0.0,0.76,0.7,0.33,0.12,0.12,4.3549999999999995,8.337,1.048,5.615,5.0,5.07,0.73,0.73,33.0,2.0,3.0,Republica Checa 1. Liga,3.0
Michal Ševčík,0.26,4.595000000000001,2.0,0.0,0.85,0.56,0.26,0.09,0.21,2.1149999999999998,6.773000000000001,0.562,4.561,2.069,4.383,1.5,1.18,34.0,1.0,3.0,Republica Checa 1. Liga,3.0
David Pavelka,0.06,1.4289999999999998,1.44,0.0,1.61,1.11,0.11,0.06,0.06,3.9829999999999997,8.243,0.739,5.942,6.537999999999999,5.96,0.67,1.06,18.0,3.0,3.0,Republica Checa 1. Liga,3.0
Moses Usor,0.27,3.81,1.27,0.667,0.53,0.27,0.0,0.0,0.0,1.553,7.768000000000001,0.673,5.417,5.0,3.971,0.53,0.93,15.0,1.0,3.0,Republica Checa 1. Liga,3.0
Jakub Hromada,0.05,10.0,0.47,0.0,1.63,1.0,0.26,0.0,0.05,2.558,7.859999999999999,0.579,5.479,5.0,6.162,1.0,1.11,19.0,2.0,3.0,Republica Checa 1. Liga,3.0
Cadu,0.19,5.6,0.93,0.0,1.26,0.41,0.3,0.15,0.11,2.174,7.223000000000001,0.689,4.6049999999999995,2.632,4.75,0.85,1.15,27.0,2.0,3.0,Republica Checa 1. Liga,3.0
Adam Vlkanova,0.15,3.846,1.64,0.0,0.7,0.15,0.21,0.03,0.12,1.921,7.382,0.673,5.758,3.684,4.333,0.76,0.7,33.0,2.0,3.0,Republica Checa 1. Liga,3.0
Patrik Hellebrand,0.1,7.037000000000001,1.35,0.0,0.87,0.65,0.19,0.03,0.03,3.5479999999999996,8.291,0.8939999999999999,7.287999999999999,1.765,5.891,2.29,0.68,31.0,1.0,3.0,Republica Checa 1. Liga,3.0
Ewerton,0.14,3.3329999999999997,1.07,0.714,0.64,0.14,0.0,0.0,0.07,1.4789999999999999,8.019,0.636,8.4,0.0,4.419,0.36,0.36,14.0,2.0,3.0,Republica Checa 1. Liga,3.0
Miloš Kratochvíl,0.06,0.0,0.89,0.0,2.17,0.89,0.67,0.11,0.11,3.872,7.561,0.8560000000000001,4.769,4.286,5.075,2.44,2.22,18.0,2.0,3.0,Republica Checa 1. Liga,3.0
Christ Junior Tiehi,0.08,5.556,1.31,0.0,0.92,0.54,0.08,0.08,0.0,2.931,8.425,0.992,5.652,1.6670000000000003,4.694,0.38,1.0,13.0,2.0,3.0,Republica Checa 1. Liga,3.0
Erik Jirka,0.07,5.455,1.07,0.0,0.36,0.21,0.07,0.11,0.11,0.85,6.555,0.264,3.75,2.5,5.147,0.57,0.36,28.0,2.0,3.0,Republica Checa 1. Liga,3.0
Matěj Polidar,0.23,5.517,1.5,0.095,1.4,1.07,0.47,0.07,0.0,2.923,7.172,0.693,3.457,5.965,5.117,0.57,0.9,30.0,1.0,3.0,Republica Checa 1. Liga,3.0
Antonín Růsek,0.13,4.643,1.83,0.0,0.42,0.33,0.13,0.08,0.25,1.9420000000000002,6.481,0.575,5.926,4.5649999999999995,5.029999999999999,1.79,0.75,24.0,1.0,3.0,Republica Checa 1. Liga,3.0
Matěj Ryneš,0.13,6.129,1.67,0.0,0.67,0.83,0.29,0.25,0.17,2.725,6.6819999999999995,0.738,4.694,6.389,4.409000000000001,1.04,1.5,24.0,1.0,3.0,Republica Checa 1. Liga,3.0
Martin Pospisil,0.0,7.7780000000000005,1.14,0.0,1.07,0.71,0.36,0.07,0.07,3.414,7.427,0.729,4.487,7.5,5.909000000000001,0.64,0.57,14.0,3.0,3.0,Republica Checa 1. Liga,3.0
Jaroslav Zelený,0.03,3.5,1.09,0.0,0.85,1.15,0.38,0.15,0.09,3.874,7.464,0.744,4.881,7.013,5.577,0.76,1.03,34.0,3.0,3.0,Republica Checa 1. Liga,3.0
Matěj Valenta,0.09,6.429,0.82,0.0,1.82,0.36,0.5,0.18,0.05,2.945,7.5,0.732,4.34,6.364,6.048,0.91,0.91,22.0,1.0,3.0,Republica Checa 1. Liga,3.0
Mohamed Doumbia,0.15,10.0,0.7,0.0,0.75,0.65,0.4,0.05,0.1,2.215,7.720000000000001,0.495,4.762,3.846,5.412,0.7,0.75,20.0,1.0,3.0,Republica Checa 1. Liga,3.0
Daniel Trubač,0.06,5.484,1.34,0.0,0.81,0.38,0.16,0.06,0.16,3.0,7.563,0.913,5.119,4.792,4.8100000000000005,1.13,0.66,32.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jiří Texl,0.06,5.385,0.38,0.0,1.41,1.15,0.38,0.0,0.06,4.232,7.755,0.944,5.229,3.3329999999999997,5.181,0.62,0.82,34.0,2.0,3.0,Republica Checa 1. Liga,3.0
Vojtech Smrz,0.07,7.5,0.93,0.0,1.43,0.86,0.61,0.14,0.14,3.8609999999999998,6.947,0.8390000000000001,4.356,5.556,5.345000000000001,0.71,1.0,28.0,2.0,3.0,Republica Checa 1. Liga,3.0
Awer Mabil,0.14,0.0,0.79,0.0,0.14,0.0,0.0,0.14,0.14,1.036,7.31,0.3,2.5,0.0,6.364,0.36,0.0,14.0,2.0,3.0,Republica Checa 1. Liga,3.0
Michal Hlavatý,0.16,3.158,2.28,0.0,1.16,0.44,0.41,0.09,0.06,3.197,7.273000000000001,0.8380000000000001,5.407,3.75,4.887,2.38,1.5,32.0,2.0,3.0,Republica Checa 1. Liga,3.0
Vojtech Kubista,0.13,5.0,1.29,0.0,1.71,0.88,0.5,0.08,0.08,3.075,7.045999999999999,0.596,5.071,4.889,4.906000000000001,0.54,1.83,24.0,2.0,3.0,Republica Checa 1. Liga,3.0
Matěj Jurásek,0.29,5.5,1.71,0.0,0.43,0.14,0.0,0.1,0.19,1.162,7.295,0.505,5.385,4.444,4.149,0.71,0.67,21.0,1.0,3.0,Republica Checa 1. Liga,3.0
Jhon Mosquera,0.22,3.214,1.72,0.0,0.47,0.44,0.13,0.09,0.16,1.875,6.6,0.584,3.404,5.061999999999999,4.378,1.16,1.16,32.0,3.0,3.0,Republica Checa 1. Liga,3.0
Nemanja Kuzmanović,0.09,3.636,1.25,0.0,0.66,0.31,0.22,0.25,0.19,1.863,7.383,0.5559999999999999,4.773,4.286,4.162,1.06,1.16,32.0,3.0,3.0,Republica Checa 1. Liga,3.0
Michal Tomič,0.1,4.211,1.19,0.0,1.57,0.9,0.43,0.0,0.05,1.9809999999999999,5.817,0.433,2.9170000000000003,8.519,6.288,1.0,1.05,21.0,1.0,3.0,Republica Checa 1. Liga,3.0
Qazim Laci,0.0,8.571,0.94,0.0,0.65,0.59,0.18,0.12,0.12,2.3649999999999998,8.059999999999999,0.5650000000000001,5.111,6.923,5.2700000000000005,0.76,1.29,17.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jan Sýkora,0.1,3.182,1.0,0.0,0.71,0.29,0.29,0.29,0.14,2.2809999999999997,7.8709999999999996,0.6519999999999999,5.854,1.111,3.9579999999999997,0.71,0.62,21.0,2.0,3.0,Republica Checa 1. Liga,3.0
Adam Gabriel,0.08,4.0,1.19,0.0,1.38,0.54,0.19,0.08,0.08,2.327,5.934,0.596,3.793,4.318,5.361,1.58,1.19,26.0,1.0,3.0,Republica Checa 1. Liga,3.0
Matěj Vydra,0.25,5.0,2.0,0.0,0.25,0.06,0.13,0.13,0.0,0.9560000000000001,7.516,0.375,7.7780000000000005,3.5,4.821,0.75,0.31,16.0,3.0,3.0,Republica Checa 1. Liga,3.0
Vladimir Jovović,0.1,3.521,1.57,0.0,0.77,0.4,0.2,0.2,0.17,2.163,6.840999999999999,0.817,5.231,4.545,4.424,1.47,0.93,30.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jiří Spáčil,0.08,5.0,1.08,0.0,1.08,0.31,0.15,0.0,0.0,2.0149999999999997,7.214,0.438,5.385,1.818,4.651,0.15,0.46,13.0,1.0,3.0,Republica Checa 1. Liga,3.0
Jan Kovařík,0.06,7.143000000000001,0.74,0.049,0.65,0.38,0.18,0.06,0.09,1.762,5.476,0.376,2.753,7.0969999999999995,5.982,0.53,0.59,34.0,3.0,3.0,Republica Checa 1. Liga,3.0
Lukáš Provod,0.09,3.3329999999999997,0.91,0.0,0.5,0.09,0.0,0.05,0.09,2.341,8.155,0.932,4.6,5.833,5.1899999999999995,1.0,0.68,22.0,2.0,3.0,Republica Checa 1. Liga,3.0
Denis Ventura,0.13,5.0,0.96,0.0,1.09,1.48,0.35,0.09,0.09,3.091,6.85,0.596,3.846,5.455,4.462,0.61,1.61,23.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jan Navratil,0.14,3.3329999999999997,0.91,0.0,1.06,0.71,0.23,0.06,0.06,1.9289999999999998,6.83,0.54,3.7880000000000003,4.090999999999999,5.0,1.29,1.23,35.0,3.0,3.0,Republica Checa 1. Liga,3.0
Daniel Mareček,0.17,6.667,1.53,0.0,0.77,0.77,0.1,0.1,0.07,2.19,6.271,0.533,3.3329999999999997,5.0,4.857,0.9,1.1,30.0,2.0,3.0,Republica Checa 1. Liga,3.0
Lukáš Mareček,0.04,4.0,0.7,0.0,1.07,1.33,0.41,0.0,0.0,2.774,7.0760000000000005,0.548,4.747999999999999,6.0,5.188000000000001,0.74,1.0,27.0,3.0,3.0,Republica Checa 1. Liga,3.0
Michal Trávník,0.07,4.545,0.93,0.0,1.0,0.26,0.22,0.04,0.04,2.148,7.706999999999999,0.641,5.125,2.632,5.137,1.52,1.19,27.0,2.0,3.0,Republica Checa 1. Liga,3.0
David Houska,0.0,5.0,0.47,0.0,0.93,0.8,0.27,0.2,0.13,4.307,7.941,0.9470000000000001,4.239,2.5,5.761,2.33,1.6,15.0,2.0,3.0,Republica Checa 1. Liga,3.0
Milan Petržela,0.1,4.324,0.77,0.0,0.67,0.27,0.1,0.2,0.17,1.903,7.005,0.727,5.893,2.778,4.5409999999999995,1.6,0.83,30.0,3.0,3.0,Republica Checa 1. Liga,3.0
Robert Jukl,0.03,4.0,0.62,0.0,1.31,1.28,0.38,0.03,0.17,2.4829999999999997,7.458,0.476,5.89,3.3329999999999997,5.449,1.66,1.45,29.0,2.0,3.0,Republica Checa 1. Liga,3.0
Adam Fousek,0.04,2.0,0.78,0.0,0.35,0.13,0.04,0.13,0.09,0.9,6.425,0.22599999999999998,3.7840000000000003,3.3329999999999997,4.615,0.35,0.17,23.0,2.0,3.0,Republica Checa 1. Liga,3.0
Filip Souček,0.05,6.667,0.8,0.0,1.1,0.65,0.3,0.05,0.1,2.8850000000000002,7.366,0.38,5.04,5.667,5.259,1.5,1.45,20.0,1.0,3.0,Republica Checa 1. Liga,3.0
Radim Breite,0.03,6.667,0.94,0.0,1.24,0.85,0.52,0.06,0.09,3.1239999999999997,7.556,0.661,4.741,4.828,5.41,1.24,1.24,33.0,3.0,3.0,Republica Checa 1. Liga,3.0
Pavel Šulc,0.16,5.8,1.06,0.0,1.13,1.0,0.28,0.06,0.13,2.388,6.962999999999999,0.644,3.472,4.0,4.676,0.56,0.72,32.0,1.0,3.0,Republica Checa 1. Liga,3.0
Petr Kodes,0.07,6.667,0.57,0.0,1.7,0.77,0.37,0.0,0.07,3.22,6.936,0.55,4.141,6.0,5.245,1.13,1.87,30.0,2.0,3.0,Republica Checa 1. Liga,3.0
Tom Sloncik,0.14,5.2,1.29,0.0,1.36,0.14,0.79,0.07,0.14,2.114,7.465999999999999,0.629,5.667,2.857,4.49,0.71,1.14,14.0,1.0,3.0,Republica Checa 1. Liga,3.0
Dominik Preisler,0.0,1.6670000000000003,1.0,0.0,0.85,0.62,0.19,0.12,0.04,2.173,6.69,0.585,3.7039999999999997,6.0,4.828,0.58,0.81,26.0,2.0,3.0,Republica Checa 1. Liga,3.0
Denis Višinský,0.07,4.615,1.07,0.0,0.8,0.33,0.27,0.13,0.0,1.6329999999999998,7.5920000000000005,0.46699999999999997,3.75,5.0,5.165,1.8,0.93,15.0,1.0,3.0,Republica Checa 1. Liga,3.0
Filip Zorvan,0.04,3.3329999999999997,0.56,0.0,0.78,0.3,0.44,0.0,0.11,2.067,7.0969999999999995,0.633,4.828,1.4289999999999998,4.599,1.44,1.04,27.0,2.0,3.0,Republica Checa 1. Liga,3.0
Seung-bin Kim,0.17,3.3329999999999997,0.75,0.0,0.67,0.17,0.58,0.08,0.08,1.6920000000000002,7.635,0.533,5.0,3.125,4.348,1.17,0.42,12.0,1.0,3.0,Republica Checa 1. Liga,3.0
Šimon Falta,0.0,3.75,0.81,0.0,0.81,0.59,0.19,0.0,0.07,2.2670000000000003,7.418000000000001,0.6809999999999999,4.881,6.154,5.4719999999999995,0.81,0.48,27.0,2.0,3.0,Republica Checa 1. Liga,3.0
Joss Didiba,0.04,7.5,0.64,0.0,0.86,1.68,0.25,0.11,0.0,1.957,6.9159999999999995,0.361,3.707,5.1850000000000005,5.896,1.39,0.89,28.0,2.0,3.0,Republica Checa 1. Liga,3.0
Oscar Dorley,0.0,4.667,0.52,0.0,1.08,0.56,0.16,0.2,0.24,3.536,7.7379999999999995,1.068,5.146,4.889,5.54,0.84,0.76,25.0,2.0,3.0,Republica Checa 1. Liga,3.0
Filip Kaloč,0.07,7.5,1.34,0.0,0.76,1.17,0.24,0.03,0.07,3.5380000000000003,7.9430000000000005,0.728,5.909000000000001,6.429,3.75,0.38,1.83,29.0,1.0,3.0,Republica Checa 1. Liga,3.0
Tomas Kucera,0.11,4.0,0.93,0.0,0.71,0.86,0.29,0.0,0.0,4.157,7.68,0.8960000000000001,4.697,5.0,4.194,0.32,1.18,28.0,3.0,3.0,Republica Checa 1. Liga,3.0
Jakub Fulnek,0.07,3.125,1.0,0.0,1.07,0.79,0.31,0.1,0.1,2.286,6.093999999999999,0.61,4.274,5.0,5.4479999999999995,1.1,0.55,29.0,2.0,3.0,Republica Checa 1. Liga,3.0
Wale Musa Alli,0.09,5.143,1.11,0.0,0.71,0.51,0.17,0.17,0.17,1.657,7.206999999999999,0.5690000000000001,5.143,3.636,4.824,1.83,0.6,35.0,1.0,3.0,Republica Checa 1. Liga,3.0
Dominik Mares,0.08,4.0,0.69,0.0,0.31,0.23,0.0,0.0,0.0,0.692,6.556,0.131,7.5,7.5,5.1850000000000005,0.38,0.62,13.0,1.0,3.0,Republica Checa 1. Liga,3.0
Martin Hála,0.08,5.625,0.8,0.0,0.48,0.08,0.28,0.08,0.0,1.244,5.852,0.392,1.951,5.0,5.1,0.84,0.52,25.0,3.0,3.0,Republica Checa 1. Liga,3.0
David Buchta,0.04,6.0,0.74,0.0,0.56,0.22,0.07,0.11,0.15,1.096,7.264,0.337,5.0,0.0,4.096,0.48,0.37,27.0,1.0,3.0,Republica Checa 1. Liga,3.0
Martin Dostal,0.03,3.846,0.25,0.0,0.75,0.5,0.28,0.16,0.13,1.8940000000000001,5.693,0.5589999999999999,3.169,4.286,4.39,0.34,0.66,32.0,3.0,3.0,Republica Checa 1. Liga,3.0
Adam Jánoš,0.1,5.0,1.26,0.0,1.0,1.03,0.32,0.0,0.03,2.1350000000000002,6.133,0.513,4.545,3.529,4.863,0.94,1.0,31.0,3.0,3.0,Republica Checa 1. Liga,3.0
Róbert Matejov,0.08,5.0,0.33,0.0,0.75,0.5,0.08,0.0,0.0,1.975,7.3420000000000005,0.375,5.417,4.0,5.152,0.33,0.5,12.0,3.0,3.0,Republica Checa 1. Liga,3.0
Vlasiy Sinyavskiy,0.08,4.4,0.42,0.0,0.88,0.27,0.19,0.15,0.12,1.208,7.037999999999999,0.315,4.7219999999999995,5.0,5.083,0.69,0.54,26.0,2.0,3.0,Republica Checa 1. Liga,3.0
Merchas Doski,0.12,4.545,0.5,0.0,1.23,0.65,0.38,0.0,0.0,1.669,6.705,0.392,5.404999999999999,4.444,5.422,1.58,1.0,26.0,1.0,3.0,Republica Checa 1. Liga,3.0
Jan Vodhanel,0.17,3.077,0.83,0.0,0.43,0.17,0.3,0.04,0.0,0.983,7.257,0.261,6.111,1.111,4.2170000000000005,0.87,0.57,23.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jan Kopic,0.14,4.706,1.33,0.0,0.33,0.38,0.14,0.19,0.14,1.871,7.481,0.7190000000000001,5.938000000000001,2.5,3.8,1.05,0.95,21.0,3.0,3.0,Republica Checa 1. Liga,3.0
Vojtěch Sychra,0.1,4.0,0.48,0.0,1.21,0.31,0.28,0.07,0.0,1.069,6.709999999999999,0.32799999999999996,5.484,2.727,4.1530000000000005,0.24,1.1,29.0,1.0,3.0,Republica Checa 1. Liga,3.0
Adam Karabec,0.09,5.5,0.57,0.0,0.22,0.04,0.0,0.04,0.0,1.374,7.6579999999999995,0.548,5.417,2.5,4.691,0.83,0.7,23.0,1.0,3.0,Republica Checa 1. Liga,3.0
Vlastimil Danicek,0.1,5.455,0.9,0.0,1.33,1.03,0.5,0.03,0.0,3.53,7.337000000000001,0.413,5.074,4.483,4.545,0.43,1.43,30.0,3.0,3.0,Republica Checa 1. Liga,3.0
Jakub Jankto,0.07,2.727,1.07,0.0,0.33,0.4,0.2,0.0,0.0,1.533,7.1739999999999995,0.42699999999999994,3.478,5.0,4.762,1.13,0.67,15.0,2.0,3.0,Republica Checa 1. Liga,3.0
Petr Jaroň,0.04,5.0,0.52,0.0,0.48,0.17,0.0,0.09,0.13,0.952,6.986,0.317,2.8,2.727,5.147,0.78,0.39,23.0,1.0,3.0,Republica Checa 1. Liga,3.0
Vukadin Vukadinović,0.06,3.0,0.74,0.0,0.74,0.23,0.13,0.03,0.1,1.2710000000000001,7.487,0.5650000000000001,6.0,1.765,4.056,0.68,0.55,31.0,3.0,3.0,Republica Checa 1. Liga,3.0
Bartosz Pikul,0.06,4.0,1.25,0.0,0.38,0.06,0.19,0.13,0.13,1.194,6.911,0.4,4.375,2.857,3.729,0.63,0.5,16.0,2.0,3.0,Republica Checa 1. Liga,3.0
Roman Potočný,0.07,5.0,0.97,0.0,0.41,0.24,0.14,0.0,0.0,1.248,6.547,0.303,4.848,5.294,4.493,0.62,1.1,29.0,3.0,3.0,Republica Checa 1. Liga,3.0
Jan Mikula,0.05,5.714,0.68,0.0,0.95,0.89,0.37,0.0,0.05,2.574,6.789,0.589,3.8600000000000003,5.333,5.243,1.37,1.0,19.0,3.0,3.0,Republica Checa 1. Liga,3.0
Denis Darmovzal,0.0,6.25,0.76,0.0,0.59,0.29,0.24,0.06,0.0,1.6350000000000002,7.734,0.40599999999999997,6.757,0.0,4.545,0.29,0.47,17.0,1.0,3.0,Republica Checa 1. Liga,3.0
Josef Jindrisek,0.03,5.0,0.59,0.0,1.03,1.21,0.29,0.03,0.03,2.85,6.388,0.568,4.343,4.805,5.656000000000001,1.38,0.68,34.0,3.0,3.0,Republica Checa 1. Liga,3.0
Krystof Daněk,0.07,2.069,0.85,0.0,0.52,0.26,0.15,0.07,0.19,1.481,7.675,0.43,6.071,3.3329999999999997,4.3549999999999995,1.11,0.81,27.0,1.0,3.0,Republica Checa 1. Liga,3.0
Tomáš Hübschman,0.04,3.3329999999999997,0.32,0.0,1.08,1.0,0.48,0.08,0.08,3.2,6.95,0.524,4.233,5.333,5.596,0.68,0.68,25.0,3.0,3.0,Republica Checa 1. Liga,3.0
Patrik Čavoš,0.04,7.5,0.61,0.0,0.68,0.75,0.39,0.04,0.04,2.2359999999999998,7.795999999999999,0.429,5.0,2.8,4.444,1.0,1.21,28.0,2.0,3.0,Republica Checa 1. Liga,3.0
Jiri Boula,0.06,3.3329999999999997,0.59,0.0,0.41,0.47,0.35,0.0,0.0,1.553,7.614,0.388,4.211,3.75,4.0,0.65,0.82,17.0,1.0,3.0,Republica Checa 1. Liga,3.0
Abubakar Ghali,0.0,5.714,0.44,0.0,1.0,0.81,0.13,0.19,0.06,1.5630000000000002,7.4,0.425,3.9130000000000003,4.286,5.104,0.94,0.75,16.0,1.0,3.0,Republica Checa 1. Liga,3.0
Jan Mejdr,0.0,1.4289999999999998,0.35,0.0,0.81,0.62,0.12,0.04,0.0,2.092,7.298,0.612,3.7310000000000003,5.6,4.627000000000001,0.96,1.27,26.0,2.0,3.0,Republica Checa 1. Liga,3.0
David Pech,0.04,4.375,0.96,0.0,0.83,0.39,0.17,0.0,0.04,2.426,7.258,0.717,3.617,3.636,4.369,0.7,0.78,23.0,1.0,3.0,Republica Checa 1. Liga,3.0
Michal Fukala,0.0,3.3329999999999997,0.16,0.0,0.79,0.63,0.0,0.11,0.05,1.537,6.37,0.33199999999999996,2.368,5.0,4.923,0.42,0.42,19.0,1.0,3.0,Republica Checa 1. Liga,3.0
Antonin Fantis,0.1,6.667,0.8,0.0,0.5,0.7,0.1,0.0,0.05,1.56,7.179,0.35,3.75,2.8,3.723,0.6,0.9,20.0,3.0,3.0,Republica Checa 1. Liga,3.0
Jiří Skalák,0.05,0.0,0.43,0.0,0.0,0.05,0.0,0.05,0.05,0.9099999999999999,7.276999999999999,0.367,4.615,2.6670000000000003,3.8979999999999997,1.0,0.71,21.0,3.0,3.0,Republica Checa 1. Liga,3.0
Kamil Vacek,0.03,7.143000000000001,0.47,0.0,1.27,0.53,0.33,0.03,0.03,2.3329999999999997,7.529000000000001,0.417,5.648,5.0,4.74,0.7,1.43,30.0,3.0,3.0,Republica Checa 1. Liga,3.0
