Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Logan Delaurier-Chaubet,0.1,0.14,40.63,0.62,0.0,0.0,0.57,0.24,0.0,0.19,0.0,0.71,0.05,0.0,9.19,76.17,2.86,28.57,0.0,0.05,0.0,0.0,0.29,0.05,0.05,0.05,25.0,33.94,0.38,0.52,21,1,3,Francia Liga 2,3
Nacim El Hassani,0.0,0.0,100.0,0.0,0.0,0.0,0.67,0.0,0.0,0.67,0.0,0.67,0.0,0.0,16.67,86.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,50.0,50.0,0.33,0.0,3,1,3,Francia Liga 2,3
Theo Bouchlarhem,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,80.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,1.0,3,1,3,Francia Liga 2,3
Souleymane Diarra,0.0,0.0,100.0,0.36,0.0,0.0,1.18,0.91,0.0,0.27,0.0,0.64,0.0,0.0,21.0,82.25,3.27,64.29,0.0,0.0,0.0,0.0,0.64,0.18,0.27,0.09,33.33,45.45,0.55,1.36,11,2,3,Francia Liga 2,3
Lys Mousset,0.09,0.27,54.55,1.09,0.0,0.0,0.45,0.0,0.0,0.55,0.0,0.36,0.0,0.18,15.45,71.76,5.27,75.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,35.14,33.33,0.36,1.27,11,2,4,Francia Liga 2,3
Jibril Othman,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,72.73,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,40.0,0.0,0.0,2,1,4,Francia Liga 2,3
Sidi Cissé,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2,1,4,Francia Liga 2,3
Marius Ros,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,20.0,85.0,6.5,42.86,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,50.0,50.0,1.0,1.0,2,1,2,Francia Liga 2,3
Matteo Rabuel,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,3.0,0.0,0.1,0.0,0.0,18.4,79.89,0.9,34.48,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,22.22,42.86,0.9,1.1,10,1,2,Francia Liga 2,3
Mathys Saban,0.0,0.0,16.67,0.67,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,10.0,73.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,33.33,38.1,1.0,1.0,3,1,3,Francia Liga 2,3
Vicky Kiankaulua,0.0,0.0,33.33,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,88.89,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,33.33,0.0,0.75,4,1,4,Francia Liga 2,3
Florian Michel,0.0,0.0,53.85,0.13,0.0,0.0,2.0,0.75,0.0,0.25,0.0,1.75,0.0,0.0,16.5,72.73,2.0,56.25,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,33.33,36.36,0.38,1.75,8,3,3,Francia Liga 2,3
Yacine El Amri,0.0,0.0,0.0,0.14,0.0,0.0,0.57,0.86,0.0,0.0,0.0,0.43,0.0,0.0,6.14,53.49,1.29,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,60.0,36.67,0.57,0.43,7,1,4,Francia Liga 2,3
Redda Benchaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,69.0,92.75,2.0,42.86,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.33,20.0,0.0,2.0,1,1,2,Francia Liga 2,3
Salifou Soumah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,3,Francia Liga 2,3
Simon Ebonog,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,1,1,3,Francia Liga 2,3
Théo Pionnier,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,1,2,Francia Liga 2,3
David Tebili,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2,4,Francia Liga 2,3
Loick Lespinasse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,1,4,Francia Liga 2,3
Iyad Mohamed,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,3.67,90.91,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,25.0,0.0,0.33,3,1,3,Francia Liga 2,3
Hady Camara,0.0,0.0,0.0,0.33,0.0,0.0,0.67,1.0,0.0,1.67,0.0,0.67,0.0,0.0,26.0,82.05,1.0,55.56,0.0,0.0,0.0,0.0,1.67,0.33,0.0,0.0,50.0,35.71,0.0,1.0,3,1,2,Francia Liga 2,3
Sofiane Alakouch,0.0,0.0,50.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,75.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.2,5,2,2,Francia Liga 2,3
Salim Ben Seghir,0.0,0.0,28.0,0.33,0.0,0.0,0.56,0.17,0.0,0.06,0.0,0.83,0.06,0.06,10.5,67.72,2.83,58.33,0.0,0.0,0.0,0.0,0.5,0.17,0.06,0.0,28.57,30.23,0.28,0.44,18,1,4,Francia Liga 2,3
Oumar Ngom,0.13,0.0,50.0,1.13,0.0,0.0,1.13,0.38,0.0,0.38,0.13,1.75,0.0,0.0,18.63,76.51,3.0,50.0,0.0,0.0,0.0,0.0,0.63,0.13,0.13,0.0,46.15,40.54,1.25,1.88,8,1,3,Francia Liga 2,3
Ousmane Ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,16.0,61.25,0.4,37.5,1.6,0.2,0.2,0.0,1.0,0.6,0.0,0.0,100.0,100.0,0.2,0.0,5,1,1,Francia Liga 2,3
Anthony Musaba,0.0,0.14,40.0,1.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,6.57,80.43,2.57,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,25.0,28.57,0.14,0.57,7,1,4,Francia Liga 2,3
Andreas Hountondji,0.0,0.29,55.0,1.71,0.0,0.0,0.29,0.43,0.0,0.43,0.0,0.29,0.0,0.0,9.29,70.77,2.86,50.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,36.36,37.5,0.14,0.29,7,1,4,Francia Liga 2,3
Noa Savignac,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2.33,42.86,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,100.0,33.33,0.0,0.67,3,1,3,Francia Liga 2,3
Damon Bansais,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.6,0.0,0.8,0.2,0.2,21.6,64.81,2.0,17.65,0.0,0.0,0.0,0.0,1.4,0.2,0.2,0.0,58.33,43.33,0.8,0.4,5,2,2,Francia Liga 2,3
Kevin Perrot,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.4,0.0,0.2,0.0,0.0,6.4,71.88,1.4,66.67,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,50.0,58.33,0.6,0.6,5,3,2,Francia Liga 2,3
Guilain Zrankeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,Francia Liga 2,3
Hamza Sbai,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,38.0,81.58,4.0,57.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.67,2.0,2.0,1,1,3,Francia Liga 2,3
Marc Paget,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,79.17,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1,1,2,Francia Liga 2,3
Boubacar Diakhaby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,Francia Liga 2,3
Florian Bianchini,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,82.61,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,30.0,0.67,0.67,3,1,3,Francia Liga 2,3
Jonathan Gonçalves,0.0,0.0,50.0,0.0,0.0,0.0,0.5,0.33,0.0,0.5,0.0,0.5,0.0,0.0,5.33,50.0,0.17,12.5,0.0,0.0,0.0,0.0,0.33,0.17,0.17,0.0,20.0,27.27,0.17,1.33,6,3,2,Francia Liga 2,3
Marc-Aurele Caillard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,68.42,1.0,37.5,2.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2,2,1,Francia Liga 2,3
Pierrick Cros,0.0,0.0,100.0,0.0,0.0,0.0,0.5,2.0,0.0,3.0,0.0,0.5,0.0,0.0,49.5,85.86,3.0,38.46,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,25.0,0.0,1.0,2,3,3,Francia Liga 2,3
Naomichi Ueda,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,52.94,0.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,2,2,Francia Liga 2,3
Etienne Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,17.13,74.45,0.38,41.38,1.5,0.0,0.0,0.0,1.63,0.13,0.0,0.25,100.0,42.86,0.25,0.25,8,1,1,Francia Liga 2,3
Hillel Konaté,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,34.0,64.71,0.5,34.29,1.5,0.0,0.0,0.0,1.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,2,2,1,Francia Liga 2,3
Dongo Da,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,0.0,3.0,1.0,0.0,0.0,0.0,46.0,90.22,4.5,46.15,0.0,0.0,0.0,0.0,3.5,0.5,0.0,0.0,33.33,41.67,1.0,2.5,2,2,2,Francia Liga 2,3
Daylam Meddah,0.0,0.0,50.0,0.33,0.0,0.0,1.5,1.5,0.0,2.17,0.0,0.33,0.0,0.0,30.17,93.37,3.0,81.25,0.0,0.0,0.0,0.0,0.83,0.0,0.33,0.17,47.62,50.0,1.17,2.0,6,1,2,Francia Liga 2,3
Pape Diallo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,Francia Liga 2,3
Cheikh Fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3,Francia Liga 2,3
Julien Megier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,63.0,92.06,0.0,33.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.33,3.0,2.0,1,1,3,Francia Liga 2,3
Jonathan Ruque,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,1.33,0.0,0.0,22.33,58.21,4.33,36.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,53.33,0.33,0.0,3,1,2,Francia Liga 2,3
Bachirou Yaméogo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,3,Francia Liga 2,3
Noah Raveyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.57,0.0,28.57,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,Francia Liga 2,3
Pierre Bardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,25.0,1.0,2.0,1,3,2,Francia Liga 2,3
Nobel Mendy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Francia Liga 2,3
Mathieu Cachbach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,Francia Liga 2,3
Florian David,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,Francia Liga 2,3
Yanis Lhéry,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,1,4,Francia Liga 2,3
Maguette Diongue,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,3,3,Francia Liga 2,3
Zakaria Bengueddoudj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,Francia Liga 2,3
Francois-Xavier Fumu Tamuzo,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,62.5,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.54,60.0,1.0,1.0,1,2,3,Francia Liga 2,3
Amadou Samoura,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,3,Francia Liga 2,3
Junior Mendes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,1.0,0.0,1,2,4,Francia Liga 2,3
Allan Nengoue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,Francia Liga 2,3
Lilian Raillot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,Francia Liga 2,3
